timestamp,window_id,tau_sec,outcome,z,p_model,direct_ask,direct_spread,real_edge,hurdle,status,size_usd
1788963159.5572796,5963210,140.53,NONE,-0.8793,0.125,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963160.6164706,5963210,139.44,NONE,-0.7637,0.125,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963161.6860282,5963210,138.38,YES,-0.6473,0.1429,0.16,0.0,0.0,0.0838,BLOCKED_WINDOW_MAX_POS,0.0
1788963162.7534318,5963210,137.3,YES,-0.5985,0.1429,0.16,0.0,0.0,0.0838,BLOCKED_WINDOW_MAX_POS,0.0
1788963163.8225825,5963210,136.24,YES,-0.5959,0.1429,0.14,0.0,0.0,0.0852,BLOCKED_WINDOW_MAX_POS,0.0
1788963164.890653,5963210,135.17,YES,-0.596,0.1429,0.13,0.0,0.0,0.0859,BLOCKED_WINDOW_MAX_POS,0.0
1788963165.9616313,5963210,134.11,YES,-0.5969,0.1429,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963167.0410054,5963210,133.02,YES,-0.616,0.1429,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963168.1066666,5963210,131.95,YES,-0.6101,0.1429,0.14,0.0,0.0,0.0852,BLOCKED_WINDOW_MAX_POS,0.0
1788963169.2592733,5963210,130.89,YES,-0.6135,0.1429,0.14,0.0,0.0,0.0852,BLOCKED_WINDOW_MAX_POS,0.0
1788963170.3241985,5963210,129.73,YES,-0.6242,0.1429,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963171.4087198,5963210,128.66,YES,-0.65,0.1429,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963172.472506,5963210,127.59,YES,-0.6532,0.1429,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963173.5521088,5963210,126.51,YES,-0.6922,0.1429,0.11,0.0,0.0,0.0873,BLOCKED_WINDOW_MAX_POS,0.0
1788963174.6132147,5963210,125.44,YES,-0.6944,0.1375,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963175.6751373,5963210,124.38,YES,-0.6974,0.125,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963176.7344043,5963210,123.32,YES,-0.7028,0.125,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963177.8101707,5963210,122.25,YES,-0.7057,0.125,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963178.8715591,5963210,121.19,YES,-0.7135,0.125,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963179.9373195,5963210,120.12,YES,-0.7166,0.125,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963181.0029123,5963210,119.06,YES,-0.7299,0.125,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963182.0724897,5963210,117.99,YES,-0.7419,0.125,0.11,0.0,0.0,0.0873,BLOCKED_WINDOW_MAX_POS,0.0
1788963183.1355238,5963210,116.93,YES,-0.4843,0.4231,0.18,0.0,0.0,0.0874,BLOCKED_WINDOW_MAX_POS,0.0
1788963184.239062,5963210,115.86,NONE,-0.2048,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963185.3055565,5963210,114.75,YES,-0.4451,0.4231,0.11,0.0,0.0,0.0873,BLOCKED_WINDOW_MAX_POS,0.0
1788963186.3741336,5963210,113.69,YES,-0.4426,0.4231,0.12,0.0,0.0,0.0866,BLOCKED_WINDOW_MAX_POS,0.0
1788963187.436884,5963210,112.62,YES,-0.3804,0.4231,0.13,0.0,0.0,0.0859,BLOCKED_WINDOW_MAX_POS,0.0
1788963188.5029552,5963210,111.56,YES,-0.3811,0.4231,0.13,0.0,0.0,0.0859,BLOCKED_WINDOW_MAX_POS,0.0
1788963189.5767057,5963210,110.48,YES,-0.3823,0.4231,0.13,0.0,0.0,0.0859,BLOCKED_WINDOW_MAX_POS,0.0
1788963190.6569142,5963210,109.42,NONE,-0.2621,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963191.726336,5963210,108.33,NONE,-0.2343,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963192.801002,5963210,107.26,NONE,-0.2407,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963193.8786292,5963210,106.18,NONE,-0.2606,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963194.9464884,5963210,105.11,NONE,-0.3153,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963196.0156054,5963210,104.05,NONE,-0.2451,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963197.0855355,5963210,102.97,NONE,-0.1851,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963198.1509132,5963210,101.91,NONE,-0.1854,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963199.2329807,5963210,100.85,NONE,-0.1874,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963200.33569,5963210,99.76,NONE,-0.0583,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963201.4070323,5963210,98.66,NONE,-0.0618,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963202.4760013,5963210,97.59,NONE,-0.064,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963203.539128,5963210,96.52,NONE,-0.0646,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963204.605441,5963210,95.45,NONE,-0.0666,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963205.6760504,5963210,94.39,NONE,-0.065,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963206.7428281,5963210,93.32,NONE,-0.0264,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963207.8147945,5963210,92.25,NONE,-0.0327,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963208.8851514,5963210,91.17,NONE,0.0136,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963209.9480228,5963210,90.11,NONE,0.0223,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963211.0063422,5963210,89.05,NONE,0.1388,0.5455,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963212.0807412,5963210,87.99,NONE,0.1932,0.5455,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963213.158072,5963210,86.91,NONE,0.1967,0.5455,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963214.239408,5963210,85.84,NONE,0.2375,0.5455,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963215.300381,5963210,84.76,YES,0.4092,0.7,0.25,0.0,0.0,0.0775,BLOCKED_WINDOW_MAX_POS,0.0
1788963216.379037,5963210,83.68,YES,0.5469,0.7,0.29,0.0,0.0,0.0747,BLOCKED_WINDOW_MAX_POS,0.0
1788963217.4434576,5963210,82.62,YES,0.5509,0.7,0.26,0.0,0.0,0.0768,BLOCKED_WINDOW_MAX_POS,0.0
1788963218.5232506,5963210,81.55,YES,0.5543,0.7011,0.25,0.0,0.0,0.0775,BLOCKED_WINDOW_MAX_POS,0.0
1788963219.58611,5963210,80.47,YES,0.8234,0.7857,0.39,0.0,0.0,0.0677,BLOCKED_WINDOW_MAX_POS,0.0
1788963220.6508188,5963210,79.41,YES,0.9975,0.7857,0.49,0.0,0.0,0.0907,BLOCKED_WINDOW_MAX_POS,0.0
1788963221.7131047,5963210,78.35,YES,1.105,0.7989,0.49,0.0,0.0,0.0607,BLOCKED_WINDOW_MAX_POS,0.0
1788963222.7765632,5963210,77.28,YES,1.1254,0.8464,0.47,0.0,0.0,0.0621,BLOCKED_WINDOW_MAX_POS,0.0
1788963223.8448014,5963210,76.22,YES,1.131,0.8593,0.41,0.0,0.0,0.0763,BLOCKED_WINDOW_MAX_POS,0.0
1788963224.9141593,5963210,75.14,YES,1.1365,0.8718,0.38,0.0,0.0,0.0684,BLOCKED_WINDOW_MAX_POS,0.0
1788963225.994084,5963210,74.08,YES,1.0239,0.7857,0.34,0.0,0.0,0.0712,BLOCKED_WINDOW_MAX_POS,0.0
1788963227.0744805,5963210,73.0,YES,0.9076,0.7857,0.31,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963228.1427734,5963210,71.92,YES,0.9095,0.7857,0.3,0.0,0.0,0.074,BLOCKED_WINDOW_MAX_POS,0.0
1788963229.225038,5963210,70.84,YES,0.903,0.7857,0.32,0.0,0.0,0.0726,BLOCKED_WINDOW_MAX_POS,0.0
1788963230.3494372,5963210,69.77,YES,0.9028,0.7857,0.31,0.0,0.0,0.0733,BLOCKED_WINDOW_MAX_POS,0.0
1788963231.4230742,5963210,68.64,YES,1.0568,0.7857,0.5,0.0,0.0,0.065,BLOCKED_WINDOW_MAX_POS,0.0
1788963232.484552,5963210,67.58,YES,1.0681,0.7857,0.49,0.0,0.0,0.0607,BLOCKED_WINDOW_MAX_POS,0.0
1788963233.554844,5963210,66.51,YES,1.3151,0.8889,0.59,0.0,0.0,0.0537,BLOCKED_WINDOW_MAX_POS,0.0
1788963234.6369338,5963210,65.44,YES,1.5484,0.8889,0.63,0.0,0.0,0.0509,BLOCKED_WINDOW_MAX_POS,0.0
1788963235.7233808,5963210,64.36,YES,1.5612,0.8889,0.68,0.0,0.0,0.0474,BLOCKED_WINDOW_MAX_POS,0.0
1788963236.795012,5963210,63.27,YES,1.8278,0.95,0.72,0.0,0.0,0.0446,BLOCKED_WINDOW_MAX_POS,0.0
1788963237.8586745,5963210,62.2,YES,1.8479,0.95,0.72,0.0,0.0,0.051,BLOCKED_WINDOW_MAX_POS,0.0
1788963238.9328308,5963210,61.14,YES,1.8611,0.95,0.75,0.0,0.0,0.0425,BLOCKED_WINDOW_MAX_POS,0.0
1788963239.995328,5963210,60.07,YES,1.9217,0.95,0.73,0.0,0.0,0.0439,BLOCKED_WINDOW_MAX_POS,0.0
1788963241.056448,5963210,59.0,YES,3.3323,0.95,0.77,0.0,0.0,0.0411,BLOCKED_WINDOW_MAX_POS,0.0
1788963242.118049,5963210,57.94,YES,3.4118,0.95,0.74,0.0,0.0,0.0432,BLOCKED_WINDOW_MAX_POS,0.0
1788963243.190073,5963210,56.87,YES,3.4941,0.95,0.77,0.0,0.0,0.0411,BLOCKED_WINDOW_MAX_POS,0.0
1788963244.2615721,5963210,55.8,YES,4.1715,0.95,0.93,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788963245.3635633,5963210,54.74,YES,4.2878,0.95,0.87,0.0,0.0,0.0341,BLOCKED_WINDOW_MAX_POS,0.0
1788963246.4593327,5963210,53.62,YES,4.0054,0.95,0.76,0.0,0.0,0.0418,BLOCKED_WINDOW_MAX_POS,0.0
1788963247.5266802,5963210,52.53,YES,3.8935,0.95,0.75,0.0,0.0,0.0425,BLOCKED_WINDOW_MAX_POS,0.0
1788963248.5924928,5963210,51.47,YES,4.0155,0.95,0.72,0.0,0.0,0.0446,BLOCKED_WINDOW_MAX_POS,0.0
1788963249.6699853,5963210,50.39,YES,4.1429,0.95,0.82,0.0,0.0,0.0376,BLOCKED_WINDOW_MAX_POS,0.0
1788963250.7395136,5963210,49.32,YES,4.2599,0.95,0.79,0.0,0.0,0.0397,BLOCKED_WINDOW_MAX_POS,0.0
1788963251.8082144,5963210,48.25,YES,4.3901,0.95,0.82,0.0,0.0,0.0376,BLOCKED_WINDOW_MAX_POS,0.0
1788963252.8741724,5963210,47.19,YES,4.6046,0.95,0.87,0.0,0.0,0.0348,BLOCKED_WINDOW_MAX_POS,0.0
1788963253.9390814,5963210,46.12,YES,4.7674,0.95,0.87,0.0,0.0,0.0341,BLOCKED_WINDOW_MAX_POS,0.0
1788963255.0087304,5963210,45.05,YES,4.9208,0.95,0.89,0.0,0.0,0.0327,BLOCKED_WINDOW_MAX_POS,0.0
1788963256.0752115,5963210,43.99,YES,5.1125,0.95,0.95,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788963257.1429608,5963210,42.91,NONE,5.6286,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963258.2057414,5963210,41.85,NONE,5.8346,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963259.2957132,5963210,40.78,NONE,6.0862,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963260.4354496,5963210,39.69,NONE,6.3377,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963261.5109403,5963210,38.56,NONE,6.7303,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963262.5721998,5963210,37.49,NONE,7.0195,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963263.6433225,5963210,36.42,NONE,7.6921,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963264.7631238,5963210,35.35,NONE,8.1783,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963265.8280668,5963210,34.23,NONE,8.5837,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963266.9065309,5963210,33.16,NONE,8.9973,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963267.9643037,5963210,32.09,NONE,9.4415,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963269.0358264,5963210,31.03,NONE,9.9331,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963270.0990672,5963210,29.96,NONE,10.4889,0.95,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788963271.1588805,5963210,28.9,YES,11.0694,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963272.2210288,5963210,27.84,YES,11.8777,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963273.2922518,5963210,26.77,YES,12.5908,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963274.3569164,5963210,25.7,YES,13.3703,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963275.4734678,5963210,24.64,YES,14.2414,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963276.5395155,5963210,23.52,YES,15.2625,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963277.607,5963210,22.45,YES,16.416,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963278.67361,5963210,21.38,YES,17.6497,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963279.777608,5963210,20.31,YES,19.0585,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963280.843315,5963210,19.22,YES,20.6952,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963281.9224222,5963210,18.15,YES,22.5458,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963282.9922366,5963210,17.07,YES,23.8754,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963284.0622962,5963210,16.0,YES,26.2525,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963285.1251817,5963210,14.93,YES,29.1703,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963286.2229502,5963210,13.87,YES,32.5107,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963287.2868493,5963210,12.77,YES,36.8636,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963288.358151,5963210,11.7,YES,42.0363,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963289.4247007,5963210,10.64,YES,48.4938,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963290.7244775,5963210,9.57,YES,57.4435,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963291.7884288,5963210,8.27,YES,74.5493,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963292.854484,5963210,7.2,YES,92.3488,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963293.9144583,5963210,6.14,YES,116.3683,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963294.9758925,5963210,5.08,YES,154.5013,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963296.0390558,5963210,4.02,YES,219.5489,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963297.1029608,5963210,2.96,YES,349.4442,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963298.1632392,5963210,1.9,YES,680.8667,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963299.2368014,5963210,1.0,YES,1769.843,0.95,0.0,0.0,0.0,0.0643,BLOCKED_WINDOW_MAX_POS,0.0
1788963300.6894977,5963211,299.76,NONE,-0.0374,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963301.751741,5963211,298.31,NONE,-0.1371,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963302.8177361,5963211,297.24,NONE,-0.2037,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963303.887482,5963211,296.18,NONE,-0.2335,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963304.9542615,5963211,295.11,NONE,-0.255,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963306.0536711,5963211,294.04,NONE,-0.2093,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963307.1187081,5963211,292.94,NONE,-0.2095,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963308.1903112,5963211,291.87,NO,-0.616,0.8571,0.53,0.01,0.3271,0.0579,EXECUTED,25.0
1788963309.2620928,5963211,290.8,NO,-0.6109,0.8571,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963310.338447,5963211,289.73,NO,-0.6484,0.8571,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963311.4053283,5963211,288.66,NO,-0.8307,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963312.4736507,5963211,287.58,NO,-0.8138,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963313.5470784,5963211,286.51,NO,-0.8035,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963314.6153727,5963211,285.45,NO,-0.7946,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963315.7028658,5963211,284.38,NO,-0.827,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963316.7655556,5963211,283.29,NO,-0.8235,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963317.8396165,5963211,282.22,NO,-0.8209,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963318.9191897,5963211,281.14,NO,-0.7782,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963320.0014837,5963211,280.07,NO,-0.7739,0.875,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963321.2828171,5963211,278.98,NO,-0.8477,0.8125,0.64,0.0,0.0,0.0502,BLOCKED_WINDOW_MAX_POS,0.0
1788963322.3497128,5963211,277.71,NO,-0.6716,0.8125,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963323.418265,5963211,276.65,NO,-0.6416,0.8125,0.54,0.0,0.0,0.0572,BLOCKED_WINDOW_MAX_POS,0.0
1788963324.5131054,5963211,275.58,NO,-0.5763,0.8125,0.54,0.0,0.0,0.0722,BLOCKED_WINDOW_MAX_POS,0.0
1788963325.6163924,5963211,274.47,NO,-0.4657,0.5769,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963326.676374,5963211,273.38,NO,-0.5262,0.5769,0.56,0.0,0.0,0.0558,BLOCKED_WINDOW_MAX_POS,0.0
1788963327.7658968,5963211,272.32,NO,-0.4995,0.5769,0.53,0.0,0.0,0.0579,BLOCKED_WINDOW_MAX_POS,0.0
1788963328.8344579,5963211,271.22,NO,-0.4977,0.5769,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963329.89329,5963211,270.16,NO,-0.4963,0.5769,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963330.9727585,5963211,269.1,NO,-0.4039,0.5769,0.5,0.0,0.0,0.065,BLOCKED_WINDOW_MAX_POS,0.0
1788963332.0483341,5963211,268.03,NONE,-0.3295,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963333.1157546,5963211,266.94,NONE,-0.2912,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963334.173873,5963211,265.88,NONE,-0.2903,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963335.2624059,5963211,264.82,NONE,-0.3097,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963336.328077,5963211,263.73,NO,-0.5398,0.603,0.56,0.0,0.0,0.0558,BLOCKED_WINDOW_MAX_POS,0.0
1788963337.3846173,5963211,262.67,NO,-0.532,0.5769,0.56,0.0,0.0,0.0558,BLOCKED_WINDOW_MAX_POS,0.0
1788963338.4443107,5963211,261.61,NO,-0.5165,0.5769,0.56,0.0,0.0,0.0558,BLOCKED_WINDOW_MAX_POS,0.0
1788963339.5109472,5963211,260.55,NO,-0.5151,0.5769,0.59,0.0,0.0,0.0537,BLOCKED_WINDOW_MAX_POS,0.0
1788963340.5717657,5963211,259.48,NO,-0.6011,0.8125,0.59,0.0,0.0,0.0537,BLOCKED_WINDOW_MAX_POS,0.0
1788963341.6327348,5963211,258.42,NO,-0.6135,0.8125,0.61,0.0,0.0,0.0523,BLOCKED_WINDOW_MAX_POS,0.0
1788963342.6948025,5963211,257.36,NO,-0.6123,0.8125,0.59,0.0,0.0,0.0537,BLOCKED_WINDOW_MAX_POS,0.0
1788963343.7583394,5963211,256.3,NO,-0.5829,0.8125,0.56,0.0,0.0,0.0558,BLOCKED_WINDOW_MAX_POS,0.0
1788963344.8220365,5963211,255.24,NO,-0.5822,0.8125,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963345.8811445,5963211,254.17,NO,-0.5745,0.8125,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963347.0138206,5963211,253.11,NO,-0.5462,0.6547,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963348.0740218,5963211,251.98,NO,-0.5296,0.5769,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963349.1384714,5963211,250.92,NO,-0.3967,0.5769,0.53,0.0,0.0,0.0579,BLOCKED_WINDOW_MAX_POS,0.0
1788963350.2023644,5963211,249.85,NO,-0.3876,0.5769,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963351.2678998,5963211,248.79,NO,-0.3929,0.5769,0.55,0.0,0.0,0.0565,BLOCKED_WINDOW_MAX_POS,0.0
1788963352.329004,5963211,247.73,NO,-0.403,0.5769,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963353.3936696,5963211,246.66,NO,-0.4123,0.5769,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963354.496788,5963211,245.6,NO,-0.4157,0.5769,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963355.5618927,5963211,244.49,NO,-0.4223,0.5769,0.57,0.0,0.0,0.0551,BLOCKED_WINDOW_MAX_POS,0.0
1788963356.6256273,5963211,243.43,NO,-0.4397,0.5769,0.53,0.0,0.0,0.0629,BLOCKED_WINDOW_MAX_POS,0.0
1788963357.6856828,5963211,242.37,NO,-0.4278,0.5769,0.53,0.0,0.0,0.0579,BLOCKED_WINDOW_MAX_POS,0.0
1788963358.7630813,5963211,241.31,NO,-0.4309,0.5769,0.52,0.0,0.0,0.0586,BLOCKED_WINDOW_MAX_POS,0.0
1788963359.8477633,5963211,240.22,NONE,-0.3082,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963360.903743,5963211,239.15,NONE,-0.2514,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963361.9864795,5963211,238.09,NONE,-0.2363,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963363.0565982,5963211,237.01,NONE,-0.1929,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963364.1148744,5963211,235.94,NONE,-0.1912,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963365.1835973,5963211,234.88,NONE,-0.1615,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963366.2541575,5963211,233.81,NONE,-0.0674,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963367.3146114,5963211,232.74,NONE,0.0155,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963368.4006288,5963211,231.68,NONE,0.0146,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963369.4627776,5963211,230.59,NONE,0.005,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963370.5343318,5963211,229.54,NONE,-0.0086,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963371.5947404,5963211,228.46,NONE,0.005,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963372.6559396,5963211,227.4,NONE,-0.1136,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963373.729813,5963211,226.34,NONE,-0.138,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963374.787364,5963211,225.27,NONE,-0.0164,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963375.8721418,5963211,224.2,NONE,-0.0219,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963376.9384813,5963211,223.13,NONE,0.0188,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963378.06379,5963211,222.05,NONE,0.0249,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788963379.1235597,5963211,220.93,NONE,0.0239,0.4231,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
